Windows Phone 7.5 Mango Update Process Ahead of Schedule. http://t.co/p1hwo73x  #Microsoft #WindowsPhone #Mango;positive
Why is #Google whoring for SAMSUNG? #ICS;negative
"RT @Assim99: Dear #Google, I want the Galaxy Nexus NOW. Please send it to me by email or something - I know you have the technology";positive
Stephen Elop accused of destroying Nokia so Microsoft can buy it cheap.";negative
My Facebook messed up and I had to make a new one so... add me! Haha at least #twitter is reliable;positive
Finally got the @apple IPhone thanks to @sprint getting with the times;positive
"#Samsung, #Google Unveil Phone http://t.co/hOB37hbO";negative
New Galaxy Nexus: OS /Hardware Improvements -  Camera Zero Shutter Lag #nexus #samsung #google #android bit.ly/nEJbyE;positive
"My DM's Come in So Fucking Late, Damn #Twitter";negative
"#Microsoft - We put the ""backwards"" into backwards compatibility. #instantfollowback";negative
Hey parents!Did you know about the free tools from #Microsoft that help keep your kids safe online?Live Family Safety http://t.co/5pk1et6r;positive
@Apple would do better to inform customers properly about migrating to #iCloud - many complaints lead to #image damage http://t.co/QL7zmPpO;negative
Comp crash #Microsoft :/ Wouldn't get this with an iMac -__-;negative
"Codename or not, awesome or not, I have a hard time taking ANYTHING called 'Ice Cream Sandwich' seriously. #google #android #sticky #melts";negative
Suddenly lost all address book on @3GS iPhone. And someone was using my @Apple ID. It all fucked up.;negative
Just hit my hourly usage limit on #twitter. How does that even happen? All I'm doing is listing people...and I was almost done! #ugh;negative
@apple sux without steve";negative
I love our @apple imac even though I haven't seen my hubby in 3 days now! #geek;positive
"Video: #Google wallet, see the wow effect http://t.co/mcW78VtG";positive
"This does not bode well. After charging all night, my @Apple iPhone 4S has 25% battery after only 3hr off charger with no calls & light use";negative
"iMessage doesn't show the time a message was sent, annoying @apple";negative
I will never purchase another @Apple product for the rest of my life. I am glad Steve Jobs is fucking dead. MAY YOU FUCKING ROT IN HELL!!!!!;negative
#google is my bff rite about now!;positive
I am very upset about and inconvenienced by this iphone update failed backup. @iphone @apple;negative
Hey parents! Did you know about the free tools from #Microsoft that help keep your kids safe online? Live Family Safety http://t.co/muuWbGPn;positive
Can't wait for Ice Cream Sandwich. http://t.co/RtDzjq2U #android #google;positive
"@SmartKeitai Yeah I saw it, @Google is taking seriously what #Microsoft has done with #Metro UI but yeah looks good Android 4.0";positive
New contact app builds on a magazine style layout and aggregates contact info from multiple sources. Very slick. #Google #Android #ICS;positive
RT @vattam: Man! I've fallen in love with Galaxy Nexus! #google #samsung #galaxynexus #android;positive
"Infinite Spiral Bookcase for #Google Books looks amazing, interested to see where it is headed: http://t.co/RXWD6sN8";positive
@apple cu;negative
I would be a lot happier if #Microsoft Word didn't freeze every 5 minutes.;negative
@RickySinghPT got a new backside for my eye phone! V impressed with @apple;positive
"#Google #Cloud Service Blackouts Threaten Cloud Users: During a 30-day period in August and September, for ... http://t.co/G0ElVRVJ #TCN";negative
"Just apply for a job at @Apple, hope they call me lol";positive
@apple u guys are gay;negative
There is no social media without #Twitter... Who could be #Twitterless?;positive
RT @RedDeerSteph: @Joelplane @apple I hear you! I've had trouble with my 3 & now 4. I've even turned down brightness. #andshuttingdownru ...;negative
@edbott you have sugar-coated the FSF secure boot reaction. This is blatant anti-#Microsoft propaganda.;positive
"Exciting day, It's Ice cream Sandwich day ,) #Google #Android";positive
@apple";negative
Just downloaded IOS 5. It's better than I expected! #thankyou @apple;positive
1st impressions  of #iOS5- Disappointed w upgrade restore. Lot of apps & folders missing @apple do  how much time went in2 orging it? #fail;negative
#Microsoft 's latest offering leaves me praying for the Blue Screen of Death. http://t.co/gTqdvfxo #advertising #OhNoNotAgain;negative
"good job, #google.  did anyone get when any of this shit is actually shipping? #infofail";negative
"Just registered as an @apple developer... Here's hoping I can actually do it... Any help, greatly appreciated!";positive
I just add my profile on the #Google+ WebGL Globe project. Add yours ! http://t.co/UWeYalKb via @AddThis;positive
RT @bmann Awesome! @TommyLee is moving to #Vancouver as Dev Evangelist for #Microsoft - we finally get a local;positive
How #apple eclipsed #microsoft http://t.co/4bWXJaDg by @charlesarthur #business @guardian;negative
So my mentions don't work? And my TL don't be wanting to update. Is #twitter moving servers or doing maintenance?;negative
Check out the new #Microsoft #faculty fellows here: http://t.co/GCicPEX4 poised to change the world!;positive
RT @katebetts: Another great James Stewart story in today's NY Times about importance of architecture in @apple retail success http://t. ...;positive
#microsoft fail #notresponding for fcucks sake  http://t.co/lCXa9q8P;negative
RT @imightbewrong: I'm OVER people bitching about the #iPhone4S... I think it's the smartest phone I've ever had and I'm very happy.   : ...;positive
total time on the phone with @apple: 1 hour 27 minutes. let's see how this goes.;negative
Gonna dump one of my gmail accounts. not only do I get tons of spam I get tons of false positives. Not cool. #Google;negative
Thank you @apple for your innovations. Exhibit A: Guy playing with Facetime instead of watching game at sports bar. http://t.co/oU7K39ge;positive
#android 4.0!!  Ice Cream Sandwich will now make all other smartphone operating systems look outdated.  #Androidbeam Wowww..  #google;positive
for some reason #twitter isnt allowing me to see my tweets that got retweeted.;negative
Why book @Apple Genius Bar if after 2.5 hours you still can't be served. Disappointing Apple Store Sydney. #thanksfornothing;negative
@NoVaTyler @apple Most of mine are gone too! Not recovered after I saved them b4 I upgraded my iPhone! Soooo pissed!;negative
LITERALLY HAD MY MIND BLOWN AWAY JUST NOW!!!!! #Google #Samsung;positive
http://t.co/Rk9kPHss";positive
FUCK YOU @apple DIE IN A FUCKING BLAZE INFERNO.;negative
Looks like @Apple did not appropriately project the resources needed for Siri. Not very reliable;negative
#Twitter &gt, #Facebook;positive
Laying down on my bed and I'm on my favorite app. #twitternation #twitter &gt, #facebook;positive
I did the best of everyone who failed - Bill Gate #Microsoft;negative
"@apple WTF why can we not add the newsstand to a folder?! We are already in your walled garden, so please don't remind us of it.";negative
RT @p1j Android 4.0 Ice Cream Sandwich is Here with a Google Nexus in new Avtar!   http://t.co/MTu7tGx7   #android #google #nexus #BigMAMA;positive
"Okay #Twitter, it'd be muchhh appreciated if you could start working on my computer soon.";negative
"well.....#google's #icecreamsandwich and new accompanying phone are, as usual, neat, but nothing ground-breaking";positive
I hate my @apple computer.  Thats 3500 dollars down the drain.;negative
@twalve @apple you know the issues they have with DST and alarms :p;negative
#Twitter #twitter :);positive
WHY DFF IS #TWITTER STILL LAGGIN ON SHOWIN WHO RETWEETS UR SHITT;negative
Ballmer Thinks You Have To Be A Computer Scientist To Use Android http://t.co/VKV2TBcj #tech #microsoft (i agree to some extent);positive
That was a good one(commercial). #microsoft;positive
#ThingsWeAllHate that person that acts like they know every fucking thing bitch you not #Google;positive
"Wow, worst @apple customer service experience ever. Arrogant and inept. Bad combo, Biltmore Apple store.";negative
"Cream on the inside, clean on the outside. Ice Cream phone job. #Google";positive
RT @IAmDkT: The only letdown of the Samsung Galaxy Nexus phone is the 5.0 MP Camera. #ICS #Samsung #SamsungGalaxyNexus #SGN #Android #Google;negative
How #Apple eclipsed #Microsoft http://t.co/1fH0dFGj from @guardian;negative
@rygurl you need an @apple iphone4S with Siri!;positive
Play on ma man. Loving the camera in the #iphone4s. Well done @apple  #fb http://t.co/tmdFqRe1;positive
Did #Google really just highlight a new font #Roboto as part of their #ICS announcement for #Android...?! Seriously.;negative
"Well the event is now over, time to change my pants #Google #Android #Samsung #Jizz";positive
"RT @leiboaz: Wow, worst @apple customer service experience ever. Arrogant and inept. Bad combo, Biltmore Apple store.";negative
People should be more interesting on #facebook and #twitter at midnight. I'm getting bored.;negative
In less than an hour my post- #iOS5 iPhone has gone from 100% to 73% battery charge and the @apple store folks have no solution for me :(;negative
@SteveJobs being honored tonite @Apple...A truly great loss to the world.He will so be missed;positive
"If #Google don't fix pinch-zoom on #Android 2.3.6 soon, I might have to leave the fold and go #CyanogenMod";negative
Telegraph reports that the biggest threat to #facebook is its power users have shifted to #twitter or #google+ http://t.co/JHdTYKCV;positive
"@apple, your update server has been timing out for a week. i had to force a restore w/the new #iOS5 software. lost all my stuff. thanks!";negative
"I absolutely love my iPhone 4S. Thank you, Steve and @apple.";positive
"RT @SebasCoulombe: Thanks to Samsung and Google, I'm now craving for some Ice Cream Sandwich !  #IceCreamSandwich #Google #Samsung";positive
#Microsoft tests and proves #AppSense enterprise scalability! 78K users on one personalization DB - http://t.co/xtZMPSMT #enterprise;positive
"I would like to thank #twitter for being here when I was bored ,sad , mad, happy and every other mood . Now twitter is a true friend .!";positive
#Google's like my wife - searches things for me and completes my sentences.;positive
"Apple sells 4 million iPhones in 3 days @apple keep doing what you are doing, because you are doing it well! http://t.co/ZZc6bE0w";positive
Anyone else having trouble with the (i)Pad #twitter app not updating @'s? I get notified but can't see them in the app.;negative
Dear @apple: Why did all my PDFs and ePub files disappear from ibooks in my iPhone post ios5 upgrade? This hurts. #3GS #needsomethingtoread;negative
Gotta love #Twitter - shit goes round the World like lightning-on-speed...;positive
#Microsoft licensing process is annoying !!!;negative
RT @Prettynesz: #twitter still not showin my mothafuckin #retweets . .;negative
"It baffles me that Steve Ballmer can be a CEO of a company, let alone a giant like #Microsoft - The guys a moron.";negative
Today I was introduced as BigDealDawson at #LGFW !  O #twitter and #social media I love you! Teehee xx;positive
"@apple AirDrop #fail - Immediate ""declined your request."" every time";negative
#Twitter are you freaking kidding me #wth... http://t.co/zKn2bu5R;negative
Fuck #microsoft i love them to death but that red ring and no free xboxlive is killing me. #Sony all day :-\;negative
Time to go get my iPhone 4s.  Looking forward to sticking it to the man by no longer paying for most texts.  Thanks @apple.;positive
New iOS 5 update is THE BEST. iloveyou @apple;positive
#google Finally!! All searches for logged in users will be on https! http://t.co/RaUeRrtF;positive
Patent war intensifies with injunction sought against @Apple http://t.co/QmwjTvnk";negative
http://t.co/Pl4ZeEvH - Ice Cream Sandwich to stop carriers bullying smartphone users #google #android http://t.co/BgKiMGJF;positive
Yessss! I'm lovin the iPhone update especially the slide down bar at top of screen =) good job @Apple.;positive
any chance @apple will release good headphones that dont blast music outside the ears? #iphone #ipod its quite obnoxious;negative
Anyone in #twitter land know if retweets are broken? Haven't seen any since Tuesday.;negative
"Pondering the iOS update... From the sounds of @MikeFerri's difficulties, I may just hold off :/ @Apple, FIX IT!";negative
@Apple present... http://t.co/DBbWSDpx";positive
*sigh* @apple store seems stumped what to do about my catastrophically bad battery life after upgrading to #ios5;negative
"So let me get this straight, #microsoft makes windows phone, microsoft owns skype but there's no #skype app for windows phone.";negative
Loving #iOS5 !! #awesome @Apple;positive
"@chascouponmom @apple I get they are busy w/ the new phone, but I just wanted to buy a stylus. they made me wait forever outside & never";negative
"@KushKitty420 you, #Facebook #twitter and the #tv are all #distractions whenever I wanna study ,(";negative
My #Twitter acting funnyyyyyyy....;negative
"Seemingly endless loop of calls to @apple, @ups, @verizonwireless to investigate my missing #iphone4s. #crankywithnophone";negative
I have been blown away by technological innovations.... #microsoft should do more #marketing!!;positive
I really hate that @apple won't let you hide the Newsstand app or move it into a folder. It serves no purpose for me.;negative
dear @twitter / #twitter FIX YOUR SHIT. we cant see our retweets or mentions!;negative
#Skype is underwhelming: I use skype. It was recently bought by #Microsoft for  $8.5 billion. As such it has a v... http://t.co/Xli2bR42;negative
Seriously!? Why do I still find the yellow pages ph book at my doorstep? These days I just #google it on my iphone.;positive
I love Ice Cream Sandwich :) #Android #Google #Samsung;positive
Interesting read - How #Apple eclipsed #Microsoft http://t.co/hFWpbMY6 via @guardian (cc: @elcheicon);negative
Ouch!!! #Microsoft #Azure #fail http://t.co/LJpGVZJT;negative
#Kinect Makes Learning Playful with Help from #SesameStreet and #NationalGeographic #education #microsoft http://t.co/E5uhka8F;positive
Hey @Apple: stop sending your automatically-depreciate-all-iPhones-older-than-the-4s signal. My #iPhone4 is dying rapidly processor-wise.;negative
I love how it syncs your #Chrome bookmarks with your phone! #icecreamsandwich #google;positive
The #Google guys are illustrating the perils of a live demonstration admirably. #GalaxyNexus #ICS #Android;negative
"RT @phxguy88: Oh, just fuck you, @apple. Already?? ---&gt,  iPhone 5 on schedule for summer launch? http://t.co/Ofh9PTaG via @BGR";negative
"i better be able to see my RT's tomorrow #twitter and tell that lil blue ass bird, and fat ass over capacity whale to!";negative
"I love the messages and emails on display at the ice cream sandwich event..""Peanuts are neither peas nor nuts. Discuss"" #samsung #google";positive
Currently ordering a BRAND NEW MACBOOK PRO!!! Bahhh... my MacBook is 5 years old. I'll miss it. But it's time. cc: @Apple -;positive
"RT @ItalianJoya: i better be able to see my RT's tomorrow #twitter and tell that lil blue ass bird, and fat ass over capacity whale to!";negative
"From it's laughable file: #google will #encrypt #search results BUT only if U have ""logged in"" so they can maximize their #data #collection!";negative
RT @shagorikah: Telegraph reports that the biggest threat to #facebook is its power users have shifted to #twitter or #google+ http://t. ...;positive
@science_alex hashtags are used here #twitter&gt,facebook;positive
#Google has finally unveiled the much awaited #Android OS Ice Cream Sandwich & it sure looks good! http://t.co/sNL38EM1;positive
So THANKFUL for the incredible people @apple for going above and beyond and offering to and replacing my  water-damaged Macbook Pro!!! Wow!;positive
Thank you @Apple iOS 5 for email pop up on the lock screen and opening it when unlocking.;positive
@twitter can you look at problem on iPad where it won't open @ messages. It just crashes the app. You too @apple maybe your fault.;negative
Nexus Prime looks NICE. #google #android;positive
#WindowsPhone7 would get a lot more blog and review love if #Microsoft provided a tool to grab screenshots. It's nearly impossible #wpt;negative
@apple #iOS.5 has been nothing but a pain in the ass no room for my music.. Or photos.. Or apps! Can I undo this garbage??;negative
Apparently fuzzball crashes on #iOS5. Congratulations @apple on another incompatible upgrade;negative
what is going on with all my @Apple products?! First my #iPad freezes (still is frozen) and then my #iPhone won't turn on!!! #techieTroubles;negative
Well... @Paging_Dr_A has gotten back on #twitter.. there goes my TL lol;negative
i love my background!! #twitter;positive
"Disappointing visual merchandising, @apple. Simple, but lacks elegance. And sequence doesn't even tell us about #Siri. http://t.co/XV2q3gfi";negative
#RIM should really take an in debt look at #Google's strategy... They released the #NDK for #Icecreamsandwich 3 HOURS after release. #ics;positive
Microsoft Stores offer up free Windows Phone 7 devices #microsoft #microsoftstores http://t.co/xoLRaueY #microsoft;positive
The new iOS5 completely failed at upgrading the phone. Now I'm stuck in this restore loop. Thanks @apple for wasting my day. Can i undo?;negative
"I'm amazed at how siri has changed the way I use my phone. I had no idea it would be this good, and it's still in beta. Good job @apple. Wow";positive
Great up close & personal event @Apple tonight in Regent St store!;positive
@apple thank you for ruining my 3GS with #iOS5. You've just turned my phone into an utterly useless pile of shit.;negative
what i love about #GOOGLE it always shows me that am not the only retarded person on this planet when am searching for stupid things :D;positive
"""#Microsoft details Windows 8 search improvements"" - via @SlashGear http://t.co/JCawWRzQ";positive
Hello #twitter!;positive
"Open Letter: Steve Ballmer, Please Retire - Forbes - Please retweet! #MSFT needs a techie leader. http://t.co/E8uMRmro #microsoft #ballmer";negative
So apparently @apple put MB cap on your SMS with the new update. 25mb storage before it tells you your inbox is full. What is this 2001?;negative
We need dates! #google #samsung #launchfail;negative
#Microsoft Lync crash issue on #Mac OS X 10.7.2 [Fixed] - http://t.co/Gjiu2zz1;negative
Galaxy Nexus = #Google #Android #Samsung - the dream team! :) http://t.co/R5juJSBr;positive
"Thanks to a 90 minute wait on hold, half an hour actually talking to someone, the @Apple tech decides to send me an email to fix my phone";negative
Nice talk by @renatmin #KenyaOpenDoor #microsoft #community;positive
"I gave a try to Windows 8 Dev. Preview and it was good but the UI is way too messy right now, waiting for the Beta #microsoft #windows8";negative
"Took me months to decide, but tonight I have chosen #google over Amazon S3 for image storage solution.";positive
#samsung galaxy nexus = orbital laser. #apple iphone 4s = wooden stick #google;positive
"Good dev opportunities at #Microsoft UX Tour, Helsinki Finland http://t.co/hCKJXz4K";positive
#Android ICS is looking pretty good. Not quite sure if its worth the 4.0 numbering leap. #google;positive
Ready for some Ice Cream Sandwich! #google #android;positive
"Maybe #apple could use some of it's billions to do some good in the world?...oh wait, that's what #microsoft does.";positive
RT @JimMcNiel: if @apple does not resolve the #Siri network issues they will need to rename a great product to Sorri - Who else is havin ...;negative
#google #galaxynexus #icecream great;positive
"Ouch, crash and burn. #Android facial recognition in #IceCreamSandwich didn't work during the presentation. http://t.co/6vsasZyT #Google";negative
"#Skype often crashing: #microsoft, what are you doing?";negative
"@guardiantech I love the ""And now it is looking to China:"" Apple funds sweatshops there while Gates funds a foundation #apple #microsoft";positive
"@paulens It surprises me that @Apple throws up an error alert about authorizing, and there's no ""Authorize this computer"" button.";negative
Microsoft Stores offer up free Windows Phone 7 devices #microsoft #microsoftstores http://t.co/BpFKyd1O;positive
As a huge podcast fan - I really feel like @Apple dropped the ball on this one. http://t.co/wvzPrbCI via @Carrypad;negative
"Dear #Twitter, I fucking missed you today, &gt,&gt, internet was down :/";positive
RT @radlerc: Yellowgate? Some iPhone 4S Users Complain of Yellow Tint to Screen http://t.co/uaqrxTNk @apple @iphone4s;negative
#Microsoft freezes some #Xbox accounts after hack reports - http://t.co/w051BfS0  via @CanadaIT;negative
"After a week or so with @Apple's #iOS5 I'm considering going back to #jailbroken 4.2 - same features as 5, plus more. Not as stable, though.";negative
Updated live wallpaper. Virtual buttons that disappear when you are in full screen mode. More awesome widgets. #Android #Google;positive
dear #google & #samsung... learn some presentation 101 first. please.;negative
@MatthewGPhy One Operating System to rule them all and in the darkness bind them.  #Microsoft;negative
@tomcolontonio @apple #EPICFAIL;negative
"@Apple #iOS5 gm on ipad1 is very slow wash better on beta7/8 solve this problem, or give me the ipad2";negative
RT @MN2NOVA: Love ios5 Easter eggs. Pull down from middle top to bottom and see what pulls down. Awesome little feature! #ios5 @apple;positive
@Steelo254 yea! I pre-order through @apple and they sorry too just like #AT&T;negative
#Update #Microsoft MS11-078 - Critical : Vulnerability in .NET Framework and Microsoft Silverlight Could Allow R... http://t.co/izO0WUNt;negative
#Google has done it again ..... #IceCream Sandwich;positive
[WebProNews Finance] #Yahoo Revenue Drop Attributed to #Microsoft Deal http://t.co/ItdkLRry;negative
enjoy  #Microsoft #Search Idea Could Let You Search Like Miley http://t.co/GWOkOCEg great;positive
@apple domain fail. Open 2 hrs late for walk in ppl. Store was empty and i only need a skin 4 my screen. You represent customer service FAIL;negative
OMG @apple WHY THE FUCK DID YOU DELETE ALL MY MUSIC YOU DICKS;negative
#Google go went gone..server issues! first time since ages...now my faith in Tech. from #RIM to #Microsoft has been completely lifted;negative
@apple why does #iPhone4 plus #iOS5 equal half the battery life?;negative
"#Buffalo, #Intel, #Microsoft, #IBM are the best pavilions at #SMAU";positive
"""@SamsungMobileCA: Raise your hand if you now want an #Android4 #IceCreamSandwich powered #GALAXYNexus phone! #Google #Samsung""-I do!";positive
DAMN YOU !!! @apple;negative
How #Apple eclipsed #Microsoft. http://t.co/WU9bFI1h;negative
RT @ShayDiddy: @CircusTK @ups @apple both of them are bs!!! How do u tell me go between a certain time ONLY and the muh fuh is closed!;negative
Microsoft Stores offer up free Windows Phone 7 devices #microsoft #microsoftstores http://t.co/hJ8qlOC9 #neowin;positive
#Twitter got DEAD as fuck all of a sudden!!!;negative
"#ios5 getting sloppy @apple. U need to check your QA team. Too many issues with apps, data and syncing";negative
#iOs5 is nice and as it had to be ! Thanks @Apple;positive
"RT @JDougyJ: hey @apple do you wanna fix my fucking playlist order, you piece of shit";negative
Which planet is he living on? #Microsoft #CEO #Fail #palmface http://t.co/3zcq60SF;negative
"http://t.co/zBLtZ5MW German Federal #Trojan's got a BigBrother. #Gov spying on its people, #Microsoft's 32bit/64bit #Windows is target";negative
Loving the new iPod update @apple;positive
#Yahoo up 4 sale - again! Yrs back #Microsoft almost bought it & now glad it didn't. This could b deal of the year that dosent happen!;positive
#twitter app also doesn't show me the conversation when I touch a tweet.;negative
"#Twitter = #Dead ""this is why im never on it now""";negative
New Galaxy Nexus: App Improvements -  Inbuilt Panoramic Pictures #nexus #samsung #google #android bit.ly/nEJbyE;positive
#Siri went down for a little while last night. Come on @apple! Get your shit together on this launch!;negative
"@Apple, #iOS5 #geolocation Suburbs with 2 words drops Map Pins in other States! Please fix.";negative
V. impressed w/ Image Composite Editor from @MSFTresearch for creating panoramas from individual images. http://t.co/SO7W7spn Tx #Microsoft!;positive
RT @spacecanard Today's the Day. ICS &lt,3 #android #google #samsung;positive
Mango shows #Microsoft still has the taste for smartphone success http://t.co/AFm8VSMm  #wp7 #mango;positive
#sweet... #apple replaced my glass #probono. thank you @apple;positive
@apple battery life suck on iOS 5;negative
"screw you @apple iOS 5. I can't download this crap, and I'm tired of trying. Get this problem figured out about my connection timing out";negative
RT @SamsungMobileCA: #GALAXYNexus has arrived! #Samsung #Google;positive
When I'm about to tweet something and I cant remember how to spell I go straight to #Google;positive
Once again getting great customer service from the @apple store at millenia mall.;positive
"@bisquiat @Apple the upgrade just slows down my phone so much, it's stuck half the time. uch. thankfully no other damage. sucks for you :(";negative
RT @DariuszPorowski: RT Me too! @rem8: On my way home from 1st day of #MTS11. Had great time with @alead @DariuszPorowski and others #mv ...;positive
RT @InformationWeek: Reader 'Tronman' compares #SteveBallmer to an albatross around #Microsoft's neck.  Do you agree?  Join the discu...;negative
I lovee #Twitter   #swaag!;positive
@apple needs to hurry up and release #iTunesMatch;negative
"#Google's #IceCreamSandwich was revealed. I'm getting an #Android whenever I get a new phone, but I'm keeping my #iPhone for now.";positive
Bummer!  My @Yahoo! iPad fantasy football app keeps crashing, not sure if it's the app or the new @apple iOS 5. Only two apps running.;negative
"My 3 biggest obsessions: #twitter, #dancemoms, and #desperatehousewives. &lt,3";positive
#twitter i love you!;positive
"@apple, #siri can't connect to the network -- it's LESS useful that VoiceControl now... :(";negative
"Wow #android #ics, lots of uh uh uh uh talk going on... forsure not a #microsoft #mango launch were people have public speaking skills";positive
I'm most excited about Android beam & face detection unlock for Android ICS. #AndroidBeam #Google #IceCreamSandwich;positive
"GO, GO, GO Ice Cream Sandwich developers! #Android SDK r14 is LIVE @ http://t.co/OeUrmtLX! #Google";positive
none of my apps work after the new ios from @apple. what do i do?!?;negative
Thank you @apple. My new gf(iphone4s) is great!  She does everything!;positive
#Google's #Nexus really i wanna it now #Awesome;positive
RT @ahhfuckitsguss: #twitter can be so useful on letting out your feeling when you cant in the real world .;positive
"@azee1v1 @apple @umber AppStore is well done, so is iTunes on the mobile devices.  I was talking about desktop app.";positive
@kymbersanden #google my favorite study guide;positive
RT @herahussain: @RickySinghPT got a new backside for my eye phone! V impressed with @apple;positive
Wow. Great deals on refurbed #iPad (first gen) models. RT: Apple offers great deals on refurbished 1st-gen iPads http://t.co/ukWOKBGd @Apple;positive
@apple you can suck it you and your fucking iPhones better be glad it's all I like cause the service Is fucking terrible;negative
#Microsoft #Opens The Door To Two #Spanish #Entrepreneurs With #Medical #Project ! http://t.co/c97sNizT;positive
@Lisa_Marie1987 shhhh. the evil sith lords @apple may hear you ha!;negative
"Been on hold with @apple customer service for 25 minutes. Wow, lt's like they're #timewarnercable.";negative
should be studying/ doing work but no I'm hold with @apple HURRY THE FUCK UP! #nopatience;negative
The only letdown of the Samsung Galaxy Nexus phone is the 5.0 MP Camera. #ICS #Samsung #SamsungGalaxyNexus #SGN #Android #Google;negative
"We're one of a few ""Featured Education Apps"" on the @Apple **Website** today, sweet! http://t.co/0yWvbe1Z";positive
Just searching with my voice on my 2 year old nexus one @apple.;negative
RT @LCmediaHouse: 4chan's Chris Poole: #Facebook & #Google Are Doing It Wrong http://t.co/ZIxfa91N | via @RWW #socialmedia;negative
"Dear @Apple, how convenient/handy/thoughtful/smart that after iPhone #ios5 update you're apps won't work anymore! (none!!!) :( #gr%\mbl^.%)";negative
#Twitter is interesting 24hrs a day. #Facebook is interesing 2hrs a day.;positive
My#Dell comp on shitty #Microsoft vista blue screened i swear this is steve jobs ghost coming back to finish what he started#appledomination;negative
The one #iphone feature still missing since @apple first showed it.. Contacts pictures on the contacts list! Simple yet 5 major updates miss;negative
"@azrael: RT @DavideGori: And again #MobileMe is down. Issues when syncing, accessing mail... is this a good premise for #iCloud? @Apple, ...";negative
@jowyang it's difficult to pass up #google+ considering the social seo benefits of google+ vs facebook;positive
"You know @apple It's been almost a week since I paid for iTunes Match, I would really like to use it. Any ETA on a fix?";negative
@Mayati I think @Apple didn't do such a thorough job with the step x steps for upgrade and move to iCloud. Now it's cost me mightily.;negative
twitter just helped me find the song from the end of a TV show i just watched. #Twitter &gt, ...;positive
Damn you @apple for breaking wififofum! It continued to work in ios 4. Was one of my most used apps. Damn Apple's overbearing policies!;negative
Thanks to Steffen Krause #Microsoft for a great SQL Server Session @EuropeanSP.;positive
#Microsoft Lync crash issue on #Mac OS X 10.7.2 [Fixed] - http://t.co/YZhCdgFP;negative
Soon. Getting ready for the party. #google #android #icecreamsandwich http://t.co/eZjCzLt6;positive
Cant build a website. Get a #Google website #Free ! http://t.co/7qUy4uOU;positive
New Galaxy Nexus: App Improvements - Gmail  offline search of last 30 days  #nexus #samsung #google #android bit.ly/nEJbyE;positive
@ZackSiezmagraff A few people are reporting #twitter retweets not working. Probably a technical problem.;negative
Wow! RT @dalmaer: WebGL infinite bookcase UI http://t.co/aijYsfHO #google;positive
RT @RoycinD: Face Unlock ! #ICS Literally knows your face! #Google #galaxynexus FAILED !;negative
#excellent #AngryBirds #Google #Chrome #Commercial 1080p HD http://t.co/LLsLrxFM via @youtube;positive
"@sprint @bestbuy still no word on my iPhone4s preorder.  Best Buy blames Sprint, Sprint blames @apple, I just want an honest answer.  #help";negative
My @Apple @macbook keyboard will not type :(;negative
@Tita_Ramos #Google it =);positive
Only thing bad about the new @canon camera is that it has two compact flash cards... not one of SD. SD goes in my @apple computer. Damn you!;negative
@Apple's Siri is witchcraft.  What's next @googleresearch. 2 yr lead lost?;positive
Microsoft Stores offer up free Windows Phone 7 devices #microsoft #microsoftstores http://t.co/F4HwAN6Q;positive
Now @apple won't let me use credit on @iTunes unless I have a credit card. Should have told me when I redeemed the cards. Sound fair to you?;negative
"@BrandonMiniman @Jaime_Rivera I'm an iOs user but the #ICS is awesome, great job #google";positive
#Google is the best invention ever!!;positive
iScream u scream v all scream #android #IceCreamSandwich. A job well done by #google and a major game changer in the #mobile #OS space;positive
"#microsoft still didn't managed access to #metro apps on ""older"" netbooks. #win8 #resolution";negative
http://t.co/QV4m1Un9 Forget the phone.. Nice UI. Liking the Scroll Feature #android #google #nexus;positive
"""Yeh behatreen samay hay parivar honeka"" says the #microsoft #ad in hindi. Preaching family values to indians? Get a local ad agency guys";negative
"@Anas_Monaffal LOL , i do both .. and for sure #Microsoft #DotNet is perfect, simple o ay 7aja ,) .. but sorry I HATE WINDOWS PHONES :P";negative
Great time to be a family? #Microsoft #advertising enrages me. Again. http://t.co/pYT7vKRP;negative
RT @RoycinD: FINALLY ! Power + Volume = Screenshot. No more rooting required! #Google #ICS #galaxynexus;positive
"ICS looks awesome, please let me have it on my phone!  #android #google #motorola";positive
@APPLE Wow @MOTOROLA Just crushed your dreams....;negative
Total chaos at @apple store regent street. Like an Ethiopian feeding station. Can't believe this is same co. that makes all that cool shit.;negative
@hailfire101 @Irvysan They are... then @apple happened and snatched Siri so they could be douchebags and say 'it's ours!';negative
#skype is ruining the friendship with your aggressive #microsoft type selling. If i need something i'll ask. Thank you...;negative
Correction: @ Best Buy kudos to Chris @ Alamo Ranch S.A. TX-fixed issues couldn't resolve after 1/2 day w/ @ATT & @Apple. Hero of my day!;negative
"After I don't know how many years, you still can't copy a #microsoft #word document headings to #powerpoint. #justsaying";negative
#twitter why must you be so difficult?;negative
#Microsoft details Search improvements in #Windows 8 Start Screen http://t.co/f6AztiaD;positive
Have never had such poor customer service at @Apple before! What happened? (@ Apple Store w/ 2 others) http://t.co/GKlXMUi6;negative
"#Twitter.... Side Affects include: Procrastination, No Sleep, Unable to Focus on ANYTHING, Subtweeting, RT, TT, and Low Batteries";negative
I don't understand y @Google mail can work seamlessly in all browsers in all platforms and #Microsoft Exchg sucks n says you need IE6.;negative
